Scenario,OrderSize,30201,50102,293874,300871,301060,343310,570183,612937,789124,987034
51,3,1209.13,1049.7,1097.06,1250.68,1377.36,1379.39,1206.74,1413.02,1070.43,1070.04
51,4,1426.69,1075.64,1422.5,1291.56,1581.51,1246.91,1268.97,1213.51,1156.09,1199.61
51,5,1895.03,1234.96,1744.45,1158.23,1440.81,1255.87,1595.78,1339.77,1073.18,1179.47
51,6,1111.05,815.95,1183.35,1167.71,1401.82,849.0,,,1852.55,727.11
51,7,,,,,,1546.09,,,,
51,Total,892.18,817.24,863.17,857.0,944.67,920.9,888.06,931.73,777.57,814.96
52,1,672.23,661.59,720.08,720.33,693.95,681.97,728.06,646.21,739.14,722.33
52,2,1365.5,1242.6,1293.51,1389.88,1280.67,1233.93,1391.93,1188.81,1284.68,1214.49
52,3,1477.11,1406.39,1592.72,1549.76,1488.27,1587.02,1485.5,1654.18,1464.19,1413.08
52,4,1542.26,1381.6,1655.7,1532.37,1638.74,1405.75,1409.78,1611.49,1726.61,1672.09
52,5,1687.35,2024.48,1615.09,1645.46,1723.76,1639.25,1388.63,1759.28,1159.01,1806.74
52,6,1379.84,1393.78,1403.21,2182.67,1796.3,1946.9,1796.44,1557.22,1788.99,895.9
52,7,1394.79,1457.16,1076.02,2491.84,1396.36,1894.92,1868.13,1998.88,1529.15,1498.93
52,8,2091.28,,1535.39,,,581.22,3203.85,1901.19,1715.06,1634.3
52,9,3307.7,,,2781.05,,2865.15,1560.8,739.55,1736.12,1919.86
52,10,,1619.45,2591.58,2108.19,,,,969.09,,
52,11,,,1823.07,1388.93,,,,,,
52,13,,,2478.1,,,,,,,
52,Total,1058.2,1015.97,1092.2,1111.99,1070.14,1070.31,1079.09,1041.3,1049.0,1081.31
53,1,754.21,745.7,765.05,762.64,746.04,750.25,777.07,745.24,744.11,795.79
53,2,1136.22,1162.38,1169.29,1242.16,1176.49,1249.38,1245.42,1182.9,1176.89,1172.2
53,3,1151.79,1285.3,1275.06,1519.37,1365.16,1553.87,1428.84,1408.84,1393.02,1188.71
53,4,1518.24,1300.42,1641.39,1578.42,1519.46,1539.26,1470.62,1682.9,1375.34,1628.23
53,5,1827.74,1162.44,,1311.82,1309.13,1440.42,1613.07,1523.64,1096.47,1456.6
